sentiment,review_body,product_category
1,I ordered this dress online and didn't really know what to expect. but to my surprise  it's exactly what i had hoped it would be. the dress is a fantastic fit and has a modern  interesting print. the fabric does seem thin for the price. but i am not returning it. it's a casual summer dress that kicks up my look a notch on weekends. i wear it with beige sandals  and the gray and beige look good together too.,Lounge
1,Comfortable  decent quality and very casual,Lounge
1,Love this product; got them in the coral and they are comfortable  easy  flattering & versatile.  dressed up or down  they always look good  they hang beautifully  and their ease & comfort make them my go to staple in this southern heat!,Lounge
1,First off  these are great because they are not so tight like all other work out crops that my anatomy is not a mystery to people around me. i have an athletic build and these pants are awesome in that they hug the body lightly. they are so soft and comfy also. perfect for running and the gym and apres whatever. i bought a back up pair.,Lounge
1,Love the bright colors! made really well!! super soft and vibrant!,Lounge
1,Picked this up yesterday in the muted teal. great shape  great color. the pink one is way brighter in person and the green  i think  is more of a forest green. each one was a little different. super cute. good price.,Lounge
-1,Darling jacket/coat  similar styling as the beige with big flowers and lace-up back that i bought a few years ago and still love. i was considering this one  but the description says to hand wash. seriously? a coat? that's simply not practical. not sure if i will buy this one.,Outerwear
-1,Not as cute as photos  and too small in chest. i am 5'5''  125 lbs  and the small was too tight in the chest  and i am not large here at all. shoulders and sleeve length fit well. will return. not comfortable  and will need to be able to button it on rainy days.,Outerwear
-1,I ordered this coat because  like others  i was taken by its feminine beauty! unfortunately  the coat showed up with the top button broken off (and missing) and another button hole torn open. i returned that coat right away  thinking that it'd been damaged somehow in shipping. however  i began to question the quality of the coat when the second coat showed up with a broken and missing top button! when i tried on the coat  i found the missing button stuffed into the pocket. not the quality i expe,Outerwear
-1,Ordered a size medium as i usually take a medium in retailer coats- the wool is wonderful however the stripped bands are sewn into the fabric which add to the weight. the coat has an odd shape - not a line or straight. the medium was large on me. the bottom edges of the coat did not line up when buttoned and there was no inside hook or button to help even out the bottom edges. sadly this coat will be returned.,Outerwear
-1,Like one of the previous reviewers  when my jacket arrived  it was not in the great dark wash pictured online. it was in a basic  medium denim wash. i like the wash pictured online; i did not like the wash the jacket came in. additionally  know that it is just huge. i ordered my usual size (medium) and understood that the jacket was meant to be roomy and swingy  but there is no way that one size down would be enough to compensate for how swimmingly large it was. i never tried an xs  but it was s,Outerwear
-1,I wanted to like this coat so bad! i loved the bright red color and design  but when i received it  it seemed very cheap and just too large. i returned it.,Outerwear
-1,"I have been looking for a fall/spring coat to wear when the weather is between 30 and 55 degrees. this ""coat"" looks great in the pictures  but so disappointing in reality. the best thing i can say is that the fabric is soft. it is unlined  so i'm not sure why you'd even wear it -- if the weather's warm enough to wear a thin  unlined jacket  why not just wear a sweater? the weight is not what i would expect at this price point. even worse  the design is terrible; my husband (who has a great eye)",Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,This coat is awful  just awful. i bought it based on the reviews  my husband said it looks like i am wearing a mattress. it looked awful. i really really liked the softness and that it wasn't like another puffer coat  it was also stretchy and the buttons super easy to wear  but the look  style  and design make it very unflattering. it looked so bad that i took it off right away. so disappointing!,Outerwear
0,I love the pattern on this jacket and enjoy the bell shape. a fun jacket to through on and add quick style to a skinny pants.,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,I'm usually a 12  or size l in retailer and when i tried this on  buttoning it up from the bottom  i was so excited...until i reached the chest. it was way too tight in the bust and i am not that big in that area - it was painfully tight on my 38d chest. it's also unlined  which makes it not very useful for anything other than the warmest times of year. it's a shame because the skirt is swishy  and a good length - many trenches are too short  or not wide enough on the bottom for a fuller figure. i,Outerwear
0,I wore this coat one day and the buttons started falling off. it stretched so much. i'm going to beg my local store to take back. it shouldn't fall apart like that. it's super duper cozy though.,Outerwear
0,This would be perfect except for the ridiculous attached scarf. the material is so soft and luxe. the colors are richer in person and perfectly go with everything. but the attached scarf ruins everything!! the scarf is not flattering and takes away form the cute buttons on the front. if the scarf could be removed it would be a great sweater coat. so disappointing.,Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
0,I thought this would be so clean looking  in a theory/vince. menswear way  but unfortunately the cut of the coat is super unflattering. i waiver between a 2 and a 4 at retailer and erred on the side of caution and went with the 4. the shoulders are way off the mark  sleeves are too long  and the button hits about 3 inches too low. it's just...baggy...in a way that the size itself is not the issue. alas  this is going back  and my search for the perfect coat continues!,Outerwear
0,I fell in love with this trench when i first saw it online but ended up returning it once i tried it on. i'm 5'9  140 lbs and the m fit true to size. but the belt hit above my natural waistline and the skirt of the coat was much fuller than i expected  making me look heavier. the material also wrinkles easily and the stitching was poor quality with lots of loose threads. disappointed  as the color and concept were great.,Outerwear
1,"I love this faux-fur coat. i wear it both dressed up & down. i usually wear xs but bought s so i could wear sweaters under it and the arms would still be long & i'm happy i did (5'4"" 103 for reference). the faux is soft & comfy. it's warm  but not blizzard warm. i get loads of compliments on it when i wear it & ""where did you get that?""  definitely worth the purchase on sale.",Outerwear
1,This jacket is really cute! however  the mesh is really fragile. i've had the jacket for a month and noticed a huge tear down the back shoulder. it doesn't fit me tight so i'm not sure how it happened. every time i wear it i'm super paranoid about snagging it on something. like i mentioned before  the jacket is cute. it's lightweight and the design is unique. but if you want to get more than an occasional wearing out of this then don't bother. i'm hoping i can return it otherwise that's a lot of,Outerwear
1,"This coat won't take me through a cold boston winter  but i will be willing to sacrifice a little warmth in order to take this beauty out for a night on the town. it's chic  slim  elongating and bold. it looks fantastic paired with some bold tall boots and solid colors underneath. as for sizing  i tend to disagree with most ""runs small"" reviews  but this baby runs small. especially if you really do live in a cold climate and intend to wear something substantial underneath. my bust measurement is",Outerwear
1,I bought the extra small and although i love the style and unique color combo  it's pretty large in the collar area and without the right blouse/shirt underneath it makes my neck look really skinny. the rest of the coat is true to size  longer and straight. the design just doesn't have the right balance for me so i'm sending it back.,Outerwear
1,I ordered xs/s. i usually wear medium in tops and coats. the next size up would've been too big so this cape does run large.,Outerwear
1,Love this jacket! this picture shows the sleeves rolled down  but in the stores they have them rolled up and i have to say that is how you'll most likely wear it as the sleeves might be too short if you rolled them down. however  it is still a fabulous fall coat! it does run slightly large  but it depends on how you want it to fit. i am typically a medium  and i bought the m/l because the xs/s was a little fought in the shoulders. i bought last weekend and already wore twice because it looks gre,Outerwear
1,Great feeling trench. can dress it up or down.  just be prepared to take a steamer with you. it comes wrinkled and will wrinkle very easy.,Outerwear
1,I received this coat today and i'm ecstatic about my purchase. i am a true petite  and the petite large in this coat fit perfectly. i was a little worried about the sizing based on the other reviews. yes  the button is low  but that is the style. i strongly suggest ordering a petite if you are short. otherwise  the fit may be completely off.,Outerwear
1,"I ordered this coat as it was on sale but it was so nice it would have been worth full price. i am 5 feet 1"" and 110 pounds - i ordered a 4 petite as i like jackets a little larger for a sweater underneath but i could have used the 2 petite as well. this coat is heavy - so also very warm. it is a little shorter than on the model. the colors are more vivid the blue is a denim wash blue not navy blue - it fits fabulously and the quality is great. i wore it to dinner with a navy turtleneck and must",Outerwear
-1,Quality is fantastic but i feel like a 14 would have barely made it's way around one leg! this pant is way small in terms of sizing and not a style fit for anyone over a 6. a lot of fabric in the legs. nice pant but not for this girl!,Pants
-1,I saw this at the store today. very excited about it but i had no idea how to get it on! there is a side zipper so i attempted to step into the jumper through the collar but could never get my arms through! from what i could see on my body  it would have been too short in the crotch. i decided not to fight with it to put on entirely. i gave up. cute shade of green though.,Pants
-1,Like other reviewers have said  this item runs extremely long and large. i could have fit my body in one pant leg they were so wide--much wider than any standard wide leg pant i've owned. sadly had to return.,Pants
-1,I see all the amazing reviews and on one hand  i agree with them. but these pants do run huge and they don't fit tailored like on the model. on me  they fit loose around the legs and thighs and they're super wrinkly. you'll have to iron these after every wear and every wash. i'm surprised to see the comment saying they're wrinkle resistant. they aren't. also  the kahki is more grey which i don't love. i got these on sale  but even at $50 i just can't justify keeping them. they're super comfy but,Pants
-1,"I ordered these because of the side zipper  but they zip in front  even though the order listing and bag label called them ""wine  side zip pants."" they were also at least two sizes larger than marked and very flimsy material. what bothers me is that i was charged $5.95 to send them back  even though the product description (and the name before someone changed it on the website) were wrong.",Pants
-1,"Quality jumpsuit but poor design. the green made me look a bit like ""gumby the cartoon character""",Pants
-1,Let me start off by saying that i really  really wanted this jumpsuit to work as it looked good on me and was tts (got a 6p). unfortunately  it didn't work out due to the two buttons at the top which break way too easily. i had to return it and exchange for another jumpsuit but it did me no good as the second one did the very same thing so i didn't even bother trying it on. the buttons broke through before i even got the chance as the material is far too thin and the back of the buttons just pop,Pants
-1,This is a problem i have had with the pilcro hyphen cargos with the color dye.  the dyes in these pants are the same thing. i wore the purple color and washed in cold  gentle  cycle and they were stained/     i will return these -it's too bad because they were pretty comfortable and flattering pants.,Pants
-1,I'm baffled why none of the other reviewers have mentioned how large these pants are. i ordered the petite small  and i'm always a small. these are huge. i felt like i had on a large. i like the thin material and color  and i'm sad that they are so large.,Pants
0,These pants are so cute and comfortable that i ordered each color.  after wearing the black ones one day  they stretched out so badly that i returned the other two colors.  i wish the fabric was thicker with more stretch because the style and cut is really cute. bummer,Pants
0,I wish these zipped up instead of the drawstring. they are super cute but don't care for the way they sit on the hips.,Pants
0,Cute fit but... split in the thigh after two weeks. and i'm not a big gal. poor quality.,Pants
0,These pants are cute. they seem  to me  to have a wider leg than appears on the model. they do run big  so i would recommend sizing down if in doubt. these are cute pants that can be dressed up or down  but unfortunately  look pretty sloppy by the end of the day  as they stretch and wrinkle very quickly. since they already run a bit big  this is a major negative. i wore them to church  and they were quite wrinkled by time i got home. by late afternoon  they looked like a different pair of pants.,Pants
0,I love these pants but be care when you do laundry. the dye transferred to another pair of pilcro chinos that was a little lighter color. very frustrating. label mentioned it but i only noticed after it happened because the colors are both not that dark at all.,Pants
0,"Absolutely love the cut and design of these pants! fit so well and unique pattern at the ankle however  as is the case with many white pants  so disappointed when i tried them on at home and could see my underwear (nude color!) the pants are beautiful in every way except that they need to be lined! going back - may order the black since they're not likely to be ""see through!"" disappointing! was hoping to wear them to a dinner party!",Pants
0,I read the reviews and everyone loved them so ordered them online. for me  they are a no. i thought the fabric was cheap and the quality not so great compared to typical retailer items.,Pants
0,I ordered these hoping they would look like the model - but they didn't. i am small but curvy. it hugged too tightly in the hips so sadly  these pants are going back.,Pants
0,I am a huge pilcro fan. however  these were beyond large. i am not even sure that the next size down would work. keep this in mind if you attempt these pants.,Pants
1,These pants are very cute for spring/summer  and i enjoy having the option of a looser silhouette with a bit of length (nearly all of my pants are a cropped skinny these days!). i agree with the other reviews that have described the leg as being less straight-legged than they are pictured. on me  they have a subtle flare -- nothing major  but just enough to break perfectly over my shoe. they fit tts on me  but i did need to have the hem taken up. i'm 100 lbs  5'0 and the 0p fits perfectly. i hav,Pants
1,I ordered these in the neutral and the fabric and construction are everything i hoped they would be. they are a lovely light weight rayon that i think will be very comfortable in hot weather. the printed fabric is really pretty.    sadly  they seem to run on the large size. i wear size 14 pants  but the xl was too baggy in the legs and a little too large in the waist. i am sending them back and getting the smaller size.,Pants
1,These are very nice pants. good quality and as expected. however  they do run small. i generally wear a small or size 4  sometimes a 2 depending on the maker. on average a 4. these i measured were 0 to 2 sizing. sending back and going a size up.,Pants
1,I got the honey colored and love the color. they are very comfy and soft. i look forward to wearing them all summer,Pants
1,I really liked the fit and feel of these pants except the bottom of the pant leg was more bell shaped than i wanted (bought white pilcro culottes last year and they weren't like this)  but it wasn't a deal breaker. when i got home  i tried to pair the chocolate pants with something to wear in the summer  but it wasn't working for me. i think the color was just too dark and fall-feeling. they do run big  so i'd think about sizing down ... definitely worth giving them a try if you're okay with the,Pants
1,Just buy these! i bought the olive green color and loved them  so i bought the navy blue. they fit true to size  i'm a size 4 and bought the 27. they are comfortable and make your bum look good. i prefer skirts  dresses and shorter pants like these gauchos instead of shorty shorts during the summer  and these will be something i wear all the time in warm weather. you can wear them casually or dress them up.,Pants
1,Pants were super comfortable. a little too large. and the fabric was a little too heavy. i sent them back  and i'm regretting it now that they're completely unavailable.,Pants
1,These are true to size and photo. i wore them to the opera and cant wait to wear them with sandals and a tee this summer!,Pants
1,I have never purchased printed pants before  but i was so smitten with the cute little shells that i had to try them on. i was impressed with the fabric  which has some thickness to it but will still be perfect for summer. i also have athletic calves and unlike other cartonnier pants i've tried  i had no trouble getting these over my legs! win win! i'm usually a size 8 and while it was fitted (not loose like on the model) i know they will stretch. being 5'4'' i'm just on the boarder of having mo,Pants
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,These shorts just didn't work for me. i loved the embroidery and the color  but i just don't have the curves for them. try these if you have an hourglass or fuller figure.,Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops.     the fabric is nice and sturdy. the colors are more vibrant than online.     the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good.     they're also really tight compar",Shorts
-1,"I'm 140 at 5' 8"". pear shape. the pockets really opened up when i put them on and didn't lay flat. loose on leg opening - which i liked. but the pockets sticking out around the hip area made my pear shape even wider. i got a medium",Shorts
-1,I really wanted to love the shorts.  when i read that the shorts were lined  i expected them to be lined so that my underwear didn't show.  even though the shorts are lined  you can see through the fabric completely.  this was absolutely disappointing since the shorts have a lovely exterior design; pockets; and  comfortable waistline.  i'm returning the shorts as well.,Shorts
-1,I was excited to get this romper  but it just didn't work. i'm petite with a large bust and the blousy design of the top portion just hung like a bag on me. returned.,Shorts
-1,"I followed the other reviews and sized down. normally  i'm a small/medium in retailer (5'8""/135 for clarification) and i expected the garment to be a bit roomy. i ordered the small and when it arrived i almost called the corporate office to ensure i didn't have to pay rent on the romper  given that you could comfortably fit a small family of five in it. oddly  the arm-holes were normal sized? i returned this mess.",Shorts
-1,"I am 5' 7"" - 110 lbs. ordered my normal xs and the bottom portion was way over sized. it fit like a parachute  you could fit about 12 of me in the bottoms and very short. nice quality material  but extremely awkward fit.",Shorts
0,These are so cute and the colors are great  however  they stretch out about 2 sizes. they fit me perfectly and i sized down and they stretched out about a size 1/2 to 2 sizes too big. i'm bummed out because they are perfect in every other way. didn't think they would stretch out as much as they did. and they look awful once  they've stretched out. wish i didn't take the tags off or i would have returned them. size down at  least one size  i could have sized down two sizes. hoping they shrink lik,Shorts
0,I really wanted to love this romper and couldn't wait to try it on.   it's super cute and love the material but once on the top portion is way too baggy even after cinching the waist.   if i pulled the waist all the way down it looks smoother and nice   but if it sits at my natural waist   the back balloons out and it's unflattering.  it's too bad   i love the print and ease of this design.,Shorts
0,I can't believe how small these are. i almost wondered if the size was marked incorrectly. these are so pretty and such a shame because i love them. the rise in the crotch is also very short. very full in the legs and one is longer than the other:( the stripes don't line up in places which is also disappointing for this price!,Shorts
0,"I tried this in a size medium. i have purchased several rompers this summer and that's usually the size that fits (i'm 5'4"" and hover around 130lbs). i'm short waisted. i don't have a long torso but this just fit. if you look at the model in the pic  she's bent to one side giving the look of blousing at the top  but if you stand upright  it's very straight and smooth. i could get it to blouse over the waist but then i had to pull the bottom up so high the shorts became way to short. i like the m",Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
0,Fabulous fabric  adorable details. fitting is very  very odd. it's non-adjustable in any way. the fabric has no stretch at all around the middle and the underwire of the bra is very stiff which i found painful. the straps were kind of loose  but there is no way to tighten them because of the frills. when i bent over  the shorts exposed the bottom of my butt. i'd get a larger size  but then i can't adjust the straps and they would definitely be too long and leave my breasts very exposed. overall ,Shorts
0,These shorts are just beautiful. with that said  they were expensive  but made reasonable when i snagged them in the online sale! they do also run large  and they seem to be made for short-waisted bodies. i will be bringing them back to my local store to (hopefully) exchange for a smaller size. fingers crossed that they still have them in stock!,Shorts
0,"This was so ridiculous on me. i'm 5'8"" 120 usually a 2/xs. so i ordered the xs. the inseam of the shorts are so short they barely cover my bum. and i mean barely. the romper itself was so wide that two of me could have fit in it.  love the colors  fabric  and the non-elasticized waist. if you are under 5'5"" this might work for you in non-petite sizing.",Shorts
0,I'm pretty disappointed in these. just bought the yellow pair and wore today for the first time. super cute and very comfortable. i was in love with them. they got two small stains on them from the day's activities ( and not even crazy  untreatable stains). unfortunately  the stains did not budge yet the color of the shorts washed out. they are completely ruined after one washing (on cold). i'm hoping this was a fluke and plan to order a second pair before they sell out. these will be going back,Shorts
1,The style and material are nice  but what i love is that it does not give me a wedgie! and i think it would still fold nicely on shorter frames.,Shorts
1,I have been looking for lace shorts for years. yes  years! finally found these shorts that are perfect. the lace is sturdy  not flimsy  so they are not see-through. i purchased both the cream and the blue when they went on sale. my skin is a bit tan  so lighter-colored clothing can be see-through for me. both colors are fantastic and i get compliments on them all the time  especially the blue shorts. plus  they complement either a t-shirt or a blouse. i love the eyelash fringe at the hem - such,Shorts
1,After having my third child  i was looking for clothes to hide my tummy. i've always loved the comfort of a romper  but the typical cinched waist was never flattering on me. this romper does not disappoint. it hides areas i want hidden  but does so with style. i get numerous compliments whenever i wear this. i cannot say enough wonderful things about this piece!,Shorts
1,These shorts are very flattering. will def. purchase another pair.,Shorts
1,"The fabric and color is stunning. very well made. i'm 5'8"" and this romper works fine. it is long enough in the body. true to size. love it!",Shorts
1,"This is the best little romper i have ever tried on. i don't typically love myself in shorts but these are so flowing and the pattern is so pretty i couldn't resist. the material is nice and the length is great. i'm 5'6"" and 135lbs and the small fit great.",Shorts
1,Bought these shorts in the store  in navy and loved them so much that i ordered them in the taupe. for some reason  the taupe pair is shorter but they still fit beautifully. the fabric is ligher weight than denim so i wear them a lot. love pilcro!!!,Shorts
1,Just received these this morning and so happy. cartonnier always makes a substantial quality product. might run a little large depends how roomy you want them  lovely colors and perfect length. wish they came in other colors.,Shorts
1,Great romper i personally would not wear it for ever day - i will be wearing it for a beach cover up while on vacation. for reference i ordered a m and am 130 34b.,Shorts
-1,"The material is horrible  it's heavy and cheap. the skirt does not ""flow"" as it appears in the photo. instead the bottom part of the skirt just stands out like ruffles. am returning.",Skirts
-1,I loved this skirt when i tried it on. the material is soft with a bit of stretch. i'd say this runs a little large. for reference  i'm usually a size 2/4 in retailer and the 2 was still a little large towards the end of the day as it stretched out.     however  my disappointment was with the buttons.i wore it for a day when all of a sudden the top button popped off. fine  that button is the most used. i sewed it back on myself and even reinforced the top three buttons that i use to take on and of,Skirts
-1,I so wanted this skirt to work  love the design! but  it's way  way too long... i am 5  5  116lb  and the small is 1 inch on the floor. i step on the skirt as i walk.,Skirts
-1,"I was so excited about this skirt and pairing it with a cute blouse for the warmer weather. as i took out the skirt out of the package and flipped it around  the back has mesh strips that are see through! there is also no lining to go with this skirt. if you go back to the ""back view"" picture on the website and zoom in closely  you can see the model's black underwear.",Skirts
-1,I really loved this skirt on the model  but it just wasn't flattering when i received my order. i ordered two sizes - 2 and 4. i am 5'4  athletic build and the front closure made my waist look much larger than it is. the back of the skirt also flared out more than i expected it to.     sadly  i had to return both. perhaps this would look better on someone with a much taller frame.,Skirts
-1,#childsize. not sure where this went wrong but it's going back immediately. always wear a 0-2 in retailerpologist skirts  this size 0 runs at least two sizes too small. the material is beautiful  but if i got the size i needed i would be entirely swallowed by fabric. so disappointing.,Skirts
-1,I wish i had read the reviews prior to purchasing. this skirt looks amazing in photos and lace appears black. the lace on mine is actually purple - at first i thought it was just purple due to lighting with red underneath - but nope - pull the netting away and it is purple. lace netting hikes up on the right due to poor craftsmanship. i ordered a medium and felt it was a bit large. will return.,Skirts
-1,The fabric is soooo thick. the pattern is very spring/summer but the heavy thick and lined fabric says otherwise. the pockets are great and the fit was true to size but that fabric killed it for me,Skirts
-1,The color is as pictured. good quality. it's lined. the zipper in the back makes it look updated. i ordered my usual size. small petite size 6. it fit perfectly. i'm 5 feet and 120 lbs. hourglass figure. i had high hopes. i have hips and short  heavy legs. the skirt only emphasized my flaws. if you've got great legs you will do well with this. i do own other short skirts. but the fact that is less tailored in look makes it better suited for a younger gal. if you're on the fence give it a try. it,Skirts
0,I saw this skirt online and went to the store immediately to try on. i was a bit disappointed. the size is tts but the prints were prettier online. the material is ok. the regular is long so probably won't look good on a shorter person  if it is still available when the price comes down  i might buy it.,Skirts
0,This skirt looks exactly as pictured and fits great. i purchased it a few weeks ago and got lots of compliments on it. however  on the third wear  the side zipper split wide open. needless to say  it was returned.,Skirts
0,This is a lovely skirt that fits well  but it is much more of a yellowy cream color than white. also  it felt very static-y.,Skirts
0,"I love this skirt  in theory. the style is fun and original and the quality was excellent. however  being suede  the skirt was very bulky. also  at 5'8"" and liking skirts to be long enough for work  i typically don't have problems with long length. however  i thought this skirt fit too long on me such that it distracted from the style. i really wanted to love this skirt - hopefully they'll make some updates in future styles.",Skirts
0,So i was super excited to get this skirt  unfortunately it's not what i thought it would be. the color is much different then what pictured  it has bronze threading and the black on the picture is more gray in real life. the material isn't so great easier  i thought it would be thicker but instead it's pretty thin and wrinkles easy. the design is very cute and it is a flattering shape but the material is just too poor for me to give this a good rating. i wouldn't say it's itchy like the other re,Skirts
0,I found this skirt on the sale rack and apparently miss marked and i did not try it on. when i got home i tried it on to find it has this open flap in the front with a very short slip. the color is a dark navy. i love the brand because they claim on the label to be made in the usa  which is something i prefer. i am still on the fence about this skirt thinking maybe i would bring it to the tailor to see if the panel can be stitched to the faux leather material half way down to eliminate this full,Skirts
0,"Being that i am short  5'2""  this skirt flares out way too much resembling a 50's style poodle skirt. the model in photo has her arm strategically placed thus pushing back excess fabric toward the back making it look more streamline. this skirt is not for the under 5'5"". long leggy types could easily ""rock"" this.",Skirts
0,I wanted to love this skirt it was good quality  but the front is a loose flap that is exposing so i had to return it,Skirts
0,Love the print  length  and cut. but the tie waist hangs in a weird way and seemed like it would stretch out and sag after a while. sad to return it.,Skirts
1,Looks just like it does on the model. i am 5'130lbs and the ps fits perfectly. i wore mine with a t and wedges. adorable and more importantly  comfortable! flows nicely without being distracting. got lots of compliments.,Skirts
1,I wasn't sure what size to get in this and how it would fit since there weren't any reviews but i ordered it in a size 10 and it fits really well. i usually get dresses in a size 8 but those flow a bit more and this on my waist (am curvy on bottom) i needed to get the 10  it sits well on my waist and i don't have to hike it up. the material is chino like so it does get a bit wrinkled but it has a nice weight and the pleats give it a pretty flow not too boxy making my hips look bigger. it has bel,Skirts
1,Love this skirt. i wore it to work after purchasing this  and i had at least 20+ people comment on how beautiful it is. many office ladies asked where i purchased it and one (who asked the cost) said it was worth the steep price. the green in this skirt really pops out  as do the gorgeous golden flowers. the pockets are a nice addition as well.,Skirts
1,I love this skirt; but it is so long that i have ordered the petite as well to see which one i will keep. i am tall; but even pulled up higher than my waist  there is at least 3 inches too much in length and i want to wear a flat shoe or boot with it. if i keep this one  it will need to be altered.  it has pockets which i love. it is an effortless long skirt which i will wear christmas day for sure. the pattern is stunning with the mixed prints. the fabric is silky. it can be dressed down with a,Skirts
1,I am pleased with this skirt. the jean material is of good quality and it hangs right on my waist and hips. i ordered a 2 which left a little room in the waist to tuck in a blouse. i am 5/5 and 119. it works well for work and leisure.,Skirts
1,"This is a very beautiful and well-made skirt. it looks a little like ribbon material. it is very think and lush  and the pockets add a little extra special to it. the waist band is very sturdy and it wears very flattering. even putting my hands in the pockets feels very thick and silky. i am 5'1"" with a 27in waist and the size 2 fit really well  just above the knee.",Skirts
1,It's difficult to tell  but the skirt is 3 colors. the pockets are dark brown and the hem or bottom part is army green. skirt fits pretty well but not great.   i'm almost 5 ft 6 in and it hits close to where it hits on model. i would have liked it better slightly longer. i'm 135 lbs and size 6 fits but is slightly on tight side. material is high quality and thick cotton.,Skirts
1,"I love this skirt! it is a lovely and soft gauze layer with lining underneath. i live where the summer""s are hot and humid and this skirt keeps me cool when everything else just sticks to me. it is  for sure  very limited because it does not have a zipper.... if you cannot get this over your hips or over your shoulders and bust  this is not the skirt for you. the elastic waistband is really strong and really highlights your waist  but yes  i am petite and i struggle to get it on. once it is on ",Skirts
1,The colors and design of this skirt are beautiful. the fabric hangs nicely. the color i more burnt orange than red. i ordered my usual size (6)  but it is too small.,Skirts
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,First of all it arrived rolled in a tight ball the size of a large starbucks coffee. i don't know why they do that.... you're not going to be immediately impressed by something that is packaged like it's cheap! second  i'm usually a 0-4 in retailer and mine is no where near as loose-fitting as the photo. also  he sleeves and back are a very thin waffle knit... like a flimsy t-shirt. and see-thru. the sleeves form-fit to my arms so i couldn't layer under it  but i couldn't wear it alone with the fa,Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
